id,pred,gt,correct,invalid,elapsed
FB_CONN_000,,False,False,True,32.15890407562256
FB_CONN_001,,False,False,True,32.979236364364624
FB_CONN_002,,True,False,True,32.044602394104004
FB_CONN_003,,True,False,True,31.99155592918396
FB_CONN_004,,False,False,True,31.82667303085327
FB_CONN_005,,False,False,True,32.1234016418457
FB_CONN_006,,False,False,True,31.7833149433136
FB_CONN_007,,True,False,True,33.99496078491211
FB_CONN_008,,False,False,True,31.975192070007324
FB_CONN_009,,False,False,True,33.406495094299316
FB_CONN_010,,True,False,True,31.81143307685852
FB_CONN_011,,False,False,True,32.5199339389801
FB_CONN_012,,False,False,True,31.92782759666443
FB_CONN_013,,True,False,True,32.70700812339783
FB_CONN_014,,False,False,True,31.905189514160156
FB_CONN_015,,False,False,True,32.136595010757446
FB_CONN_016,,False,False,True,32.78713011741638
FB_CONN_017,,False,False,True,33.66769814491272
FB_CONN_018,,False,False,True,32.510621309280396
FB_CONN_019,,False,False,True,31.929484844207764
FB_CONN_020,,True,False,True,32.051252365112305
FB_CONN_021,,False,False,True,31.98960518836975
FB_CONN_022,,False,False,True,32.46891951560974
FB_CONN_023,,False,False,True,31.291202306747437
FB_CONN_024,,True,False,True,32.14616894721985
FB_CONN_025,,False,False,True,31.84065270423889
FB_CONN_026,,False,False,True,31.405858993530273
FB_CONN_027,,False,False,True,31.943797826766968
FB_CONN_028,,False,False,True,31.816688299179077
FB_CONN_029,,False,False,True,32.11740159988403
FB_CONN_030,,False,False,True,31.796260595321655
FB_CONN_031,,False,False,True,31.510568618774414
FB_CONN_032,,False,False,True,32.974597215652466
FB_CONN_033,,False,False,True,32.042701721191406
FB_CONN_034,,False,False,True,33.27854943275452
FB_CONN_035,,True,False,True,31.825338125228882
FB_CONN_036,,False,False,True,31.27458882331848
FB_CONN_037,,False,False,True,33.18912887573242
FB_CONN_038,,False,False,True,31.300604104995728
FB_CONN_039,,False,False,True,31.78487753868103
FB_CONN_040,,True,False,True,32.72248673439026
FB_CONN_041,,False,False,True,32.352150201797485
FB_CONN_042,,False,False,True,32.196157455444336
FB_CONN_043,,True,False,True,31.831671953201294
FB_CONN_044,,False,False,True,32.92699360847473
FB_CONN_045,,False,False,True,32.55885553359985
FB_CONN_046,,False,False,True,34.33142375946045
FB_CONN_047,,False,False,True,32.044769525527954
FB_CONN_048,,True,False,True,32.29977345466614
FB_CONN_049,,False,False,True,33.03113293647766
