id,pred,gt,correct,invalid,elapsed
FB_BM_000,1737,,False,False,3.528820037841797
FB_BM_001,3653,,False,False,3.5621469020843506
FB_BM_002,3034,,False,False,3.5091638565063477
FB_BM_003,12,,False,False,4.339904308319092
FB_BM_004,5,,False,False,3.393287420272827
FB_BM_005,3,,False,False,3.0648415088653564
FB_BM_006,7,,False,False,3.4081902503967285
FB_BM_007,853,,False,False,5.1917243003845215
FB_BM_008,1135,,False,False,4.602161169052124
FB_BM_009,1828,,False,False,2.6861438751220703
FB_BM_010,2988,,False,False,4.573265314102173
FB_BM_011,3722,,False,False,2.7382662296295166
FB_BM_012,8,,False,False,3.7460339069366455
FB_BM_013,699,,False,False,3.491877794265747
FB_BM_014,1736,,False,False,3.6373980045318604
FB_BM_015,148,,False,False,4.447102308273315
FB_BM_016,3151,,False,False,2.6522676944732666
FB_BM_017,276,,False,False,2.944014549255371
FB_BM_018,2637,,False,False,6.416116714477539
FB_BM_019,426,,False,False,3.6670827865600586
FB_BM_020,3960,,False,False,2.9156646728515625
FB_BM_021,2026,,False,False,4.926858901977539
FB_BM_022,1371,,False,False,3.104377508163452
FB_BM_023,516,,False,False,2.9874279499053955
FB_BM_024,2575,,False,False,5.910459280014038
FB_BM_025,6,,False,False,2.990039348602295
FB_BM_026,9,,False,False,3.976335287094116
FB_BM_027,273,,False,False,3.5027105808258057
FB_BM_028,3021,,False,False,3.0654308795928955
FB_BM_029,506,,False,False,3.2068440914154053
FB_BM_030,460,,False,False,2.8548734188079834
FB_BM_031,306,,False,False,3.2831437587738037
FB_BM_032,3827,,False,False,2.7769784927368164
FB_BM_033,1488,,False,False,4.21268630027771
FB_BM_034,5,,False,False,3.273155927658081
FB_BM_035,1322,,False,False,2.714456558227539
FB_BM_036,2398,,False,False,3.4163432121276855
FB_BM_037,2619,,False,False,5.322466850280762
FB_BM_038,1584,,False,False,3.2308509349823
FB_BM_039,1462,,False,False,2.5062646865844727
FB_BM_040,651,,False,False,3.1984260082244873
FB_BM_041,7,,False,False,3.7074599266052246
FB_BM_042,2165,,False,False,6.150875091552734
FB_BM_043,764,,False,False,3.14428448677063
FB_BM_044,1315,,False,False,3.934176445007324
FB_BM_045,2662,,False,False,2.5725884437561035
FB_BM_046,9,,False,False,3.777585506439209
FB_BM_047,7,,False,False,3.564131498336792
FB_BM_048,4,,False,False,2.8776373863220215
FB_BM_049,2945,,False,False,3.18721079826355
