id,pred,gt,correct,invalid,elapsed
FB_BM_000,1,,False,False,12.008976221084595
FB_BM_001,1,,False,False,13.633476972579956
FB_BM_002,1,,False,False,12.907167673110962
FB_BM_003,1,,False,False,11.788064002990723
FB_BM_004,1,,False,False,15.682036638259888
FB_BM_005,1,,False,False,17.018479108810425
FB_BM_006,1,,False,False,12.515736103057861
FB_BM_007,1,,False,False,23.015615463256836
FB_BM_008,1,,False,False,14.931512594223022
FB_BM_009,1,,False,False,10.84824824333191
FB_BM_010,16,,False,False,10.758454322814941
FB_BM_011,3722,,False,False,9.311904907226562
FB_BM_012,1,,False,False,13.257735967636108
FB_BM_013,1,,False,False,138.8291585445404
FB_BM_014,1,,False,False,16.242777585983276
FB_BM_015,94,,False,False,18.320838451385498
FB_BM_016,1,,False,False,13.673818111419678
FB_BM_017,1,,False,False,11.340295553207397
FB_BM_018,1,,False,False,12.28529691696167
FB_BM_019,1,,False,False,12.792505264282227
FB_BM_020,1,,False,False,33.307697057724
FB_BM_021,1,,False,False,15.0723237991333
FB_BM_022,1,,False,False,14.31821346282959
FB_BM_023,596,,False,False,13.150408029556274
FB_BM_024,1,,False,False,15.012939214706421
FB_BM_025,1,,False,False,11.540254592895508
FB_BM_026,1,,False,False,27.788268089294434
FB_BM_027,1,,False,False,17.304134845733643
FB_BM_028,1,,False,False,11.421963930130005
FB_BM_029,1,,False,False,18.760613679885864
FB_BM_030,1,,False,False,14.387548208236694
FB_BM_031,1,,False,False,13.51054048538208
FB_BM_032,3827,,False,False,12.3681161403656
FB_BM_033,1,,False,False,16.526365041732788
FB_BM_034,1,,False,False,25.28908348083496
FB_BM_035,1,,False,False,12.623775959014893
FB_BM_036,1,,False,False,12.753623723983765
FB_BM_037,1,,False,False,16.186017274856567
FB_BM_038,1,,False,False,11.18250322341919
FB_BM_039,1,,False,False,10.821782350540161
FB_BM_040,1,,False,False,15.773357152938843
FB_BM_041,1,,False,False,11.538002729415894
FB_BM_042,1,,False,False,28.355799436569214
FB_BM_043,1,,False,False,13.030973672866821
FB_BM_044,1,,False,False,17.682605504989624
FB_BM_045,1,,False,False,14.026724100112915
FB_BM_046,1,,False,False,14.041069030761719
FB_BM_047,1,,False,False,15.722310304641724
FB_BM_048,1,,False,False,17.330039024353027
FB_BM_049,1,,False,False,12.944714069366455
