id,pred,gt,correct,invalid,elapsed
FB_CONN_000,False,False,True,False,35.93762230873108
FB_CONN_001,False,False,True,False,13.751814603805542
FB_CONN_002,False,True,False,False,13.91666030883789
FB_CONN_003,False,True,False,False,35.656781911849976
FB_CONN_004,False,False,True,False,13.715224504470825
FB_CONN_005,False,False,True,False,17.862098455429077
FB_CONN_006,False,False,True,False,18.01183819770813
FB_CONN_007,False,True,False,False,11.477011442184448
FB_CONN_008,False,False,True,False,35.38066816329956
FB_CONN_009,False,False,True,False,15.131333589553833
FB_CONN_010,False,True,False,False,15.95480751991272
FB_CONN_011,False,False,True,False,15.909050464630127
FB_CONN_012,False,False,True,False,39.551090240478516
FB_CONN_013,False,True,False,False,16.1603684425354
FB_CONN_014,False,False,True,False,11.897397518157959
FB_CONN_015,False,False,True,False,16.679237604141235
FB_CONN_016,False,False,True,False,17.106366634368896
FB_CONN_017,False,False,True,False,38.88069772720337
FB_CONN_018,False,False,True,False,13.677135229110718
FB_CONN_019,False,False,True,False,20.285710334777832
FB_CONN_020,False,True,False,False,16.14518427848816
FB_CONN_021,False,False,True,False,15.012108564376831
FB_CONN_022,False,False,True,False,18.512824535369873
FB_CONN_023,False,False,True,False,18.34736704826355
FB_CONN_024,False,True,False,False,38.910736322402954
FB_CONN_025,False,False,True,False,19.258188486099243
FB_CONN_026,False,False,True,False,10.738124370574951
FB_CONN_027,False,False,True,False,15.139812231063843
FB_CONN_028,False,False,True,False,21.101808071136475
FB_CONN_029,False,False,True,False,15.991410732269287
FB_CONN_030,False,False,True,False,15.492753028869629
FB_CONN_031,False,False,True,False,36.25240969657898
FB_CONN_032,False,False,True,False,18.899932622909546
FB_CONN_033,False,False,True,False,9.814839363098145
FB_CONN_034,False,False,True,False,17.665805339813232
FB_CONN_035,False,True,False,False,34.98929476737976
FB_CONN_036,False,False,True,False,14.177186965942383
FB_CONN_037,False,False,True,False,15.017176151275635
FB_CONN_038,False,False,True,False,10.06110429763794
FB_CONN_039,False,False,True,False,39.385886430740356
FB_CONN_040,False,True,False,False,21.11751627922058
FB_CONN_041,False,False,True,False,17.11028218269348
FB_CONN_042,False,False,True,False,20.25637125968933
FB_CONN_043,False,True,False,False,16.60103940963745
FB_CONN_044,False,False,True,False,18.45485496520996
FB_CONN_045,False,False,True,False,19.47519588470459
FB_CONN_046,False,False,True,False,17.54210615158081
FB_CONN_047,False,False,True,False,15.42736554145813
FB_CONN_048,False,True,False,False,36.543195962905884
FB_CONN_049,False,False,True,False,13.987621307373047
