id,pred,gt,correct,invalid,elapsed
FB_CONN_000,False,False,True,False,3.4340126514434814
FB_CONN_001,False,False,True,False,3.0427732467651367
FB_CONN_002,False,True,False,False,3.178530693054199
FB_CONN_003,True,True,True,False,3.292083263397217
FB_CONN_004,False,False,True,False,3.2466282844543457
FB_CONN_005,False,False,True,False,3.1304190158843994
FB_CONN_006,False,False,True,False,3.1218631267547607
FB_CONN_007,False,True,False,False,3.0635478496551514
FB_CONN_008,False,False,True,False,3.290161609649658
FB_CONN_009,False,False,True,False,4.244077444076538
FB_CONN_010,False,True,False,False,3.0780465602874756
FB_CONN_011,False,False,True,False,2.8268423080444336
FB_CONN_012,False,False,True,False,3.0763163566589355
FB_CONN_013,True,True,True,False,3.427204132080078
FB_CONN_014,False,False,True,False,2.9920737743377686
FB_CONN_015,False,False,True,False,3.2059993743896484
FB_CONN_016,False,False,True,False,3.375746965408325
FB_CONN_017,False,False,True,False,3.1287314891815186
FB_CONN_018,False,False,True,False,3.0860867500305176
FB_CONN_019,False,False,True,False,3.3158810138702393
FB_CONN_020,False,True,False,False,4.959528923034668
FB_CONN_021,False,False,True,False,3.1172285079956055
FB_CONN_022,False,False,True,False,2.9477481842041016
FB_CONN_023,True,False,False,False,3.2819583415985107
FB_CONN_024,False,True,False,False,3.393576145172119
FB_CONN_025,False,False,True,False,3.559171199798584
FB_CONN_026,False,False,True,False,4.5655317306518555
FB_CONN_027,False,False,True,False,3.056436538696289
FB_CONN_028,False,False,True,False,2.9850704669952393
FB_CONN_029,False,False,True,False,3.116304874420166
FB_CONN_030,False,False,True,False,3.6545422077178955
FB_CONN_031,False,False,True,False,4.451407194137573
FB_CONN_032,False,False,True,False,3.036454439163208
FB_CONN_033,False,False,True,False,3.1394686698913574
FB_CONN_034,False,False,True,False,3.1227455139160156
FB_CONN_035,False,True,False,False,3.155390501022339
FB_CONN_036,False,False,True,False,3.018881320953369
FB_CONN_037,False,False,True,False,3.5087780952453613
FB_CONN_038,False,False,True,False,4.281944513320923
FB_CONN_039,False,False,True,False,3.314617156982422
FB_CONN_040,False,True,False,False,3.1919476985931396
FB_CONN_041,False,False,True,False,3.244617223739624
FB_CONN_042,False,False,True,False,2.9622297286987305
FB_CONN_043,False,True,False,False,6.231750249862671
FB_CONN_044,False,False,True,False,3.26554012298584
FB_CONN_045,False,False,True,False,3.7145166397094727
FB_CONN_046,False,False,True,False,3.02897310256958
FB_CONN_047,False,False,True,False,3.476533889770508
FB_CONN_048,False,True,False,False,3.086832046508789
FB_CONN_049,False,False,True,False,6.896984338760376
