id,pred,gt,correct,invalid,elapsed
FB_CONN_000,False,False,True,False,7.805169105529785
FB_CONN_001,False,False,True,False,6.595144510269165
FB_CONN_002,False,True,False,False,12.359621524810791
FB_CONN_003,False,True,False,False,10.518712282180786
FB_CONN_004,False,False,True,False,7.56872820854187
FB_CONN_005,False,False,True,False,5.0712730884552
FB_CONN_006,False,False,True,False,9.146138429641724
FB_CONN_007,False,True,False,False,7.346937656402588
FB_CONN_008,False,False,True,False,11.70170259475708
FB_CONN_009,True,False,False,False,8.182344913482666
FB_CONN_010,False,True,False,False,10.382935762405396
FB_CONN_011,False,False,True,False,8.021792888641357
FB_CONN_012,False,False,True,False,6.367924451828003
FB_CONN_013,True,True,True,False,9.885792255401611
FB_CONN_014,False,False,True,False,11.859462261199951
FB_CONN_015,False,False,True,False,6.288212776184082
FB_CONN_016,False,False,True,False,8.339722394943237
FB_CONN_017,False,False,True,False,8.366239309310913
FB_CONN_018,False,False,True,False,5.954899072647095
FB_CONN_019,False,False,True,False,10.322846174240112
FB_CONN_020,False,True,False,False,11.161022663116455
FB_CONN_021,False,False,True,False,11.991582155227661
FB_CONN_022,False,False,True,False,8.905527353286743
FB_CONN_023,True,False,False,False,10.02322268486023
FB_CONN_024,False,True,False,False,6.904263973236084
FB_CONN_025,False,False,True,False,11.806241035461426
FB_CONN_026,False,False,True,False,7.519500494003296
FB_CONN_027,False,False,True,False,7.975208044052124
FB_CONN_028,False,False,True,False,9.125511407852173
FB_CONN_029,False,False,True,False,11.775904893875122
FB_CONN_030,False,False,True,False,12.104951858520508
FB_CONN_031,False,False,True,False,7.306970119476318
FB_CONN_032,False,False,True,False,10.797877311706543
FB_CONN_033,False,False,True,False,15.044858694076538
FB_CONN_034,False,False,True,False,5.987985849380493
FB_CONN_035,False,True,False,False,6.956997394561768
FB_CONN_036,False,False,True,False,8.687273979187012
FB_CONN_037,False,False,True,False,10.813720226287842
FB_CONN_038,False,False,True,False,9.785606384277344
FB_CONN_039,False,False,True,False,9.735049486160278
FB_CONN_040,False,True,False,False,13.513723373413086
FB_CONN_041,False,False,True,False,7.124906063079834
FB_CONN_042,False,False,True,False,7.594085693359375
FB_CONN_043,False,True,False,False,7.587486982345581
FB_CONN_044,False,False,True,False,15.546883344650269
FB_CONN_045,False,False,True,False,9.596591472625732
FB_CONN_046,False,False,True,False,6.280891418457031
FB_CONN_047,False,False,True,False,13.492976665496826
FB_CONN_048,False,True,False,False,8.57711410522461
FB_CONN_049,False,False,True,False,8.974151849746704
