id,pred,gt,correct,invalid,elapsed
FB_CONN_000,False,False,True,False,23.066828966140747
FB_CONN_001,False,False,True,False,9.744964361190796
FB_CONN_002,True,True,True,False,7.955784320831299
FB_CONN_003,False,True,False,False,9.17420744895935
FB_CONN_004,True,False,False,False,10.03788161277771
FB_CONN_005,True,False,False,False,6.842443227767944
FB_CONN_006,False,False,True,False,15.03169584274292
FB_CONN_007,False,True,False,False,6.574511528015137
FB_CONN_008,False,False,True,False,7.72838020324707
FB_CONN_009,False,False,True,False,6.876619815826416
FB_CONN_010,False,True,False,False,6.313044309616089
FB_CONN_011,False,False,True,False,8.010878801345825
FB_CONN_012,False,False,True,False,5.592507839202881
FB_CONN_013,True,True,True,False,6.539143323898315
FB_CONN_014,True,False,False,False,10.847790479660034
FB_CONN_015,True,False,False,False,10.129785299301147
FB_CONN_016,True,False,False,False,8.180405139923096
FB_CONN_017,False,False,True,False,6.140753507614136
FB_CONN_018,False,False,True,False,6.621944189071655
FB_CONN_019,True,False,False,False,7.799701929092407
FB_CONN_020,True,True,True,False,8.370105981826782
FB_CONN_021,True,False,False,False,7.339331865310669
FB_CONN_022,False,False,True,False,5.89908504486084
FB_CONN_023,True,False,False,False,12.647304058074951
FB_CONN_024,True,True,True,False,12.37511157989502
FB_CONN_025,True,False,False,False,10.066553354263306
FB_CONN_026,False,False,True,False,10.054907083511353
FB_CONN_027,True,False,False,False,11.691343307495117
FB_CONN_028,False,False,True,False,11.479257106781006
FB_CONN_029,True,False,False,False,11.334038257598877
FB_CONN_030,False,False,True,False,11.512912034988403
FB_CONN_031,True,False,False,False,36.788639545440674
FB_CONN_032,True,False,False,False,8.532836437225342
FB_CONN_033,False,False,True,False,5.2852818965911865
FB_CONN_034,False,False,True,False,10.295170783996582
FB_CONN_035,True,True,True,False,7.25923228263855
FB_CONN_036,False,False,True,False,10.57420802116394
FB_CONN_037,True,False,False,False,8.964026689529419
FB_CONN_038,True,False,False,False,5.697683811187744
FB_CONN_039,False,False,True,False,5.471292734146118
FB_CONN_040,False,True,False,False,22.09703803062439
FB_CONN_041,False,False,True,False,20.36626958847046
FB_CONN_042,True,False,False,False,7.779293060302734
FB_CONN_043,True,True,True,False,8.264228582382202
FB_CONN_044,True,False,False,False,10.996848106384277
FB_CONN_045,False,False,True,False,10.796461820602417
FB_CONN_046,True,False,False,False,7.950208425521851
FB_CONN_047,True,False,False,False,10.367165088653564
FB_CONN_048,True,True,True,False,7.63339638710022
FB_CONN_049,False,False,True,False,9.574828624725342
