id,gt,pred,correct,invalid,elapsed
FB_MF_000,8,,False,True,31.658334255218506
FB_MF_001,2,,False,True,31.817838430404663
FB_MF_002,9,,False,True,31.949702978134155
FB_MF_003,2,,False,True,32.51062321662903
FB_MF_004,2,,False,True,32.03267955780029
FB_MF_005,9,,False,True,31.81019139289856
FB_MF_006,6,,False,True,32.012661933898926
FB_MF_007,3,,False,True,31.6395103931427
FB_MF_008,1,,False,True,32.06781721115112
FB_MF_009,13,,False,True,31.544058322906494
FB_MF_010,5,,False,True,32.06096315383911
FB_MF_011,1,,False,True,31.39658546447754
FB_MF_012,2,,False,True,32.10946202278137
FB_MF_013,46,,False,True,31.948195934295654
FB_MF_014,1,,False,True,31.869224071502686
FB_MF_015,1,,False,True,31.94463276863098
FB_MF_016,53,,False,True,31.69644021987915
FB_MF_017,6,,False,True,31.50047779083252
FB_MF_018,4,,False,True,31.815516233444214
FB_MF_019,7,,False,True,31.595117330551147
FB_MF_020,10,,False,True,32.147905588150024
FB_MF_021,10,,False,True,31.691351175308228
FB_MF_022,1,,False,True,31.632184743881226
FB_MF_023,7,,False,True,31.681642770767212
FB_MF_024,5,,False,True,31.736262559890747
FB_MF_025,21,,False,True,31.288891553878784
FB_MF_026,2,,False,True,32.4325156211853
FB_MF_027,7,,False,True,32.19754981994629
FB_MF_028,13,,False,True,31.980531215667725
FB_MF_029,12,,False,True,32.01356482505798
FB_MF_030,9,,False,True,32.59125065803528
FB_MF_031,20,,False,True,33.364243268966675
FB_MF_032,9,,False,True,32.0929741859436
FB_MF_033,2,,False,True,31.587022066116333
FB_MF_034,13,,False,True,32.124027729034424
FB_MF_035,3,,False,True,32.07664084434509
FB_MF_036,5,,False,True,31.737985849380493
FB_MF_037,26,,False,True,31.547821044921875
FB_MF_038,3,,False,True,32.424654960632324
FB_MF_039,10,,False,True,31.775437593460083
FB_MF_040,7,,False,True,31.828601121902466
FB_MF_041,1,,False,True,32.09206581115723
FB_MF_042,9,,False,True,31.746179819107056
FB_MF_043,3,,False,True,31.533750772476196
FB_MF_044,9,,False,True,31.69292378425598
FB_MF_045,10,,False,True,32.0742712020874
FB_MF_046,16,,False,True,31.527555465698242
FB_MF_047,8,,False,True,31.706911325454712
FB_MF_048,9,,False,True,31.68070363998413
FB_MF_049,10,,False,True,31.897573471069336
