id,gt,pred,correct,invalid,elapsed
FB_MF_000,8,3682,False,False,9.459827184677124
FB_MF_001,2,2685,False,False,31.230794429779053
FB_MF_002,9,1,False,False,61.67071080207825
FB_MF_003,2,2258,False,False,14.737762212753296
FB_MF_004,2,3959,False,False,10.531437397003174
FB_MF_005,9,1,False,False,7.55050802230835
FB_MF_006,6,3788,False,False,9.703126430511475
FB_MF_007,3,1,False,False,7.431679010391235
FB_MF_008,1,2918,False,False,9.239328384399414
FB_MF_009,13,3448,False,False,12.203580141067505
FB_MF_010,5,3136,False,False,41.54765319824219
FB_MF_011,1,3588,False,False,9.466382265090942
FB_MF_012,2,0,False,False,9.612484693527222
FB_MF_013,46,1,False,False,30.33732032775879
FB_MF_014,1,993,False,False,23.661838054656982
FB_MF_015,1,1999,False,False,31.0656521320343
FB_MF_016,53,2201,False,False,18.174360275268555
FB_MF_017,6,1,False,False,9.744368314743042
FB_MF_018,4,1,False,False,16.008620977401733
FB_MF_019,7,3803,False,False,11.098950624465942
FB_MF_020,10,1203,False,False,23.866966009140015
FB_MF_021,10,1,False,False,7.520358324050903
FB_MF_022,1,2719,False,False,9.323338508605957
FB_MF_023,7,1,False,False,26.51909565925598
FB_MF_024,5,3069,False,False,9.889832735061646
FB_MF_025,21,3687,False,False,99.71535444259644
FB_MF_026,2,3412,False,False,7.679903507232666
FB_MF_027,7,1,False,False,8.952813863754272
FB_MF_028,13,0,False,False,7.427053689956665
FB_MF_029,12,3971,False,False,10.410037279129028
FB_MF_030,9,657,False,False,13.173983573913574
FB_MF_031,20,1932,False,False,31.229523181915283
FB_MF_032,9,1,False,False,10.34847378730774
FB_MF_033,2,1,False,False,25.253321409225464
FB_MF_034,13,3988,False,False,22.42608332633972
FB_MF_035,3,1,False,False,67.81719207763672
FB_MF_036,5,1085,False,False,14.530445337295532
FB_MF_037,26,1689,False,False,27.62526798248291
FB_MF_038,3,3706,False,False,12.27199387550354
FB_MF_039,10,1,False,False,7.74859094619751
FB_MF_040,7,3201,False,False,3.908646821975708
FB_MF_041,1,957,False,False,35.95892071723938
FB_MF_042,9,2338,False,False,27.49480128288269
FB_MF_043,3,3561,False,False,30.142794609069824
FB_MF_044,9,2319,False,False,10.9921293258667
FB_MF_045,10,1120,False,False,7.723226547241211
FB_MF_046,16,2629,False,False,30.7541720867157
FB_MF_047,8,2366,False,False,32.088141202926636
FB_MF_048,9,3,False,False,6.733209609985352
FB_MF_049,10,3724,False,False,10.614092111587524
