id,pred,gt,correct,invalid,elapsed
FB_BM_000,,,True,True,31.830496549606323
FB_BM_001,,,True,True,32.10144662857056
FB_BM_002,,,True,True,32.087289571762085
FB_BM_003,,,True,True,32.00427484512329
FB_BM_004,,,True,True,32.037458181381226
FB_BM_005,,,True,True,31.44247794151306
FB_BM_006,,,True,True,31.9792640209198
FB_BM_007,,,True,True,31.828019618988037
FB_BM_008,,,True,True,31.916762351989746
FB_BM_009,,,True,True,31.952878952026367
FB_BM_010,,,True,True,31.823217153549194
FB_BM_011,,,True,True,31.954633235931396
FB_BM_012,,,True,True,31.394149780273438
FB_BM_013,,,True,True,32.015217542648315
FB_BM_014,,,True,True,31.742729902267456
FB_BM_015,,,True,True,32.54955720901489
FB_BM_016,,,True,True,31.990902185440063
FB_BM_017,,,True,True,32.10201954841614
FB_BM_018,,,True,True,31.945024728775024
FB_BM_019,,,True,True,31.909618616104126
FB_BM_020,,,True,True,31.609923362731934
FB_BM_021,,,True,True,32.1641161441803
FB_BM_022,,,True,True,31.450721740722656
FB_BM_023,,,True,True,32.33167576789856
FB_BM_024,,,True,True,32.12603044509888
FB_BM_025,,,True,True,31.905677795410156
FB_BM_026,,,True,True,31.771855354309082
FB_BM_027,,,True,True,31.621261835098267
FB_BM_028,,,True,True,32.51779103279114
FB_BM_029,,,True,True,31.946152448654175
FB_BM_030,,,True,True,33.824583292007446
FB_BM_031,,,True,True,31.667771100997925
FB_BM_032,,,True,True,32.194066524505615
FB_BM_033,,,True,True,32.19803023338318
FB_BM_034,,,True,True,32.1893527507782
FB_BM_035,,,True,True,31.80590581893921
FB_BM_036,,,True,True,32.03388571739197
FB_BM_037,,,True,True,31.791593313217163
FB_BM_038,,,True,True,31.913174152374268
FB_BM_039,,,True,True,31.788300037384033
FB_BM_040,,,True,True,31.973037481307983
FB_BM_041,,,True,True,31.608475923538208
FB_BM_042,,,True,True,31.903850317001343
FB_BM_043,,,True,True,31.87603998184204
FB_BM_044,,,True,True,31.962241888046265
FB_BM_045,,,True,True,32.32586932182312
FB_BM_046,,,True,True,31.81075882911682
FB_BM_047,,,True,True,33.05911612510681
FB_BM_048,,,True,True,31.696134567260742
FB_BM_049,,,True,True,31.567389011383057
