id,pred,gt,correct,invalid,elapsed
FB_CONN_000,False,False,True,False,6.2086944580078125
FB_CONN_001,False,False,True,False,15.359225511550903
FB_CONN_002,False,True,False,False,16.27678894996643
FB_CONN_003,False,True,False,False,11.812175512313843
FB_CONN_004,False,False,True,False,3.802339792251587
FB_CONN_005,False,False,True,False,5.299999952316284
FB_CONN_006,False,False,True,False,17.693506717681885
FB_CONN_007,False,True,False,False,8.303044319152832
FB_CONN_008,True,False,False,False,13.633530855178833
FB_CONN_009,False,False,True,False,3.575066328048706
FB_CONN_010,False,True,False,False,8.793044805526733
FB_CONN_011,False,False,True,False,9.43001413345337
FB_CONN_012,False,False,True,False,9.131526947021484
FB_CONN_013,False,True,False,False,8.006158828735352
FB_CONN_014,False,False,True,False,9.611266851425171
FB_CONN_015,True,False,False,False,8.472336769104004
FB_CONN_016,False,False,True,False,6.529672861099243
FB_CONN_017,False,False,True,False,6.94042181968689
FB_CONN_018,False,False,True,False,8.99498176574707
FB_CONN_019,False,False,True,False,6.836959362030029
FB_CONN_020,False,True,False,False,6.092327833175659
FB_CONN_021,False,False,True,False,5.260025262832642
FB_CONN_022,False,False,True,False,3.0097668170928955
FB_CONN_023,False,False,True,False,5.062004566192627
FB_CONN_024,False,True,False,False,9.165659189224243
FB_CONN_025,False,False,True,False,4.789265871047974
FB_CONN_026,False,False,True,False,6.8069562911987305
FB_CONN_027,False,False,True,False,21.581702947616577
FB_CONN_028,,False,False,True,1.125950574874878
FB_CONN_029,False,False,True,False,11.246314525604248
FB_CONN_030,False,False,True,False,23.934386014938354
FB_CONN_031,False,False,True,False,28.918040990829468
FB_CONN_032,False,False,True,False,2.9567008018493652
FB_CONN_033,False,False,True,False,3.247933864593506
FB_CONN_034,False,False,True,False,6.431877136230469
FB_CONN_035,False,True,False,False,29.245014429092407
FB_CONN_036,False,False,True,False,12.288345336914062
FB_CONN_037,False,False,True,False,9.978219270706177
FB_CONN_038,False,False,True,False,7.22017502784729
FB_CONN_039,False,False,True,False,3.865196943283081
FB_CONN_040,False,True,False,False,5.10230565071106
FB_CONN_041,False,False,True,False,14.702305793762207
FB_CONN_042,False,False,True,False,19.72811460494995
FB_CONN_043,False,True,False,False,4.881689071655273
FB_CONN_044,True,False,False,False,4.042039632797241
FB_CONN_045,False,False,True,False,5.763045787811279
FB_CONN_046,False,False,True,False,8.098072290420532
FB_CONN_047,False,False,True,False,5.161118507385254
FB_CONN_048,False,True,False,False,25.262099981307983
FB_CONN_049,False,False,True,False,23.818960428237915
