id,pred,gt,correct,invalid,elapsed
FB_SP_000,1492,4,False,False,6.470049142837524
FB_SP_001,2463,1,False,False,5.44783878326416
FB_SP_002,1398,2,False,False,7.69558572769165
FB_SP_003,2,1,False,False,3.8206958770751953
FB_SP_004,2115,1,False,False,12.625733852386475
FB_SP_005,684,2,False,False,10.362801790237427
FB_SP_006,3,1,False,False,3.0079421997070312
FB_SP_007,2,1,False,False,3.118100881576538
FB_SP_008,536,2,False,False,6.569549798965454
FB_SP_009,832,2,False,False,7.908249139785767
FB_SP_010,261,1,False,False,5.242817640304565
FB_SP_011,3582,2,False,False,7.301007986068726
FB_SP_012,350,2,False,False,5.8442299365997314
FB_SP_013,3402,2,False,False,5.435773134231567
FB_SP_014,2180,1,False,False,5.678092002868652
FB_SP_015,2604,3,False,False,10.733438730239868
FB_SP_016,373,1,False,False,6.261196851730347
FB_SP_017,3346,1,False,False,5.556654214859009
FB_SP_018,947,2,False,False,5.277217864990234
FB_SP_019,1606,1,False,False,6.779468059539795
FB_SP_020,1675,1,False,False,5.723136901855469
FB_SP_021,3594,1,False,False,5.749615669250488
FB_SP_022,804,1,False,False,5.947889804840088
FB_SP_023,283,2,False,False,7.648236036300659
FB_SP_024,2082,1,False,False,6.5397868156433105
FB_SP_025,2309,1,False,False,6.103776454925537
FB_SP_026,3993,2,False,False,6.2930920124053955
FB_SP_027,15,3,False,False,5.76492714881897
FB_SP_028,808,5,False,False,6.5790722370147705
FB_SP_029,3,2,False,False,5.924600124359131
FB_SP_030,2059,1,False,False,6.172885417938232
FB_SP_031,1036,2,False,False,6.188819169998169
FB_SP_032,3,3,True,False,3.7571609020233154
FB_SP_033,1156,1,False,False,15.107746839523315
FB_SP_034,2026,2,False,False,10.645764589309692
FB_SP_035,3425,1,False,False,8.162059545516968
FB_SP_036,2287,1,False,False,8.97664761543274
FB_SP_037,3339,3,False,False,9.194970607757568
FB_SP_038,3706,2,False,False,5.53647255897522
FB_SP_039,2937,1,False,False,25.60939359664917
FB_SP_040,2385,1,False,False,5.8799004554748535
FB_SP_041,1152,2,False,False,14.159658432006836
FB_SP_042,1416,1,False,False,7.641358852386475
FB_SP_043,1810,3,False,False,5.614366769790649
FB_SP_044,1989,2,False,False,7.739212989807129
FB_SP_045,3457,4,False,False,9.365880727767944
FB_SP_046,2368,1,False,False,6.121000051498413
FB_SP_047,3083,1,False,False,5.515509605407715
FB_SP_048,3497,2,False,False,33.03856897354126
FB_SP_049,4,1,False,False,6.08471155166626
