id,pred,gt,correct,invalid,elapsed
FB_BM_000,,,True,True,32.01244354248047
FB_BM_001,,,True,True,31.58146643638611
FB_BM_002,,,True,True,31.734098196029663
FB_BM_003,,,True,True,31.983960390090942
FB_BM_004,,,True,True,31.441906929016113
FB_BM_005,,,True,True,32.18673825263977
FB_BM_006,,,True,True,31.693049430847168
FB_BM_007,,,True,True,31.956271648406982
FB_BM_008,,,True,True,31.65944480895996
FB_BM_009,,,True,True,31.551087617874146
FB_BM_010,,,True,True,31.88968586921692
FB_BM_011,,,True,True,31.740029335021973
FB_BM_012,,,True,True,32.0554461479187
FB_BM_013,,,True,True,31.880380153656006
FB_BM_014,,,True,True,31.57882308959961
FB_BM_015,,,True,True,31.965251445770264
FB_BM_016,,,True,True,31.502404928207397
FB_BM_017,,,True,True,32.04442071914673
FB_BM_018,,,True,True,31.83945393562317
FB_BM_019,,,True,True,31.886399269104004
FB_BM_020,,,True,True,31.84738516807556
FB_BM_021,,,True,True,31.857255697250366
FB_BM_022,,,True,True,31.86678433418274
FB_BM_023,,,True,True,31.8016517162323
FB_BM_024,,,True,True,32.00662016868591
FB_BM_025,,,True,True,32.23999571800232
FB_BM_026,,,True,True,31.572628259658813
FB_BM_027,,,True,True,31.6574923992157
FB_BM_028,,,True,True,31.93894934654236
FB_BM_029,,,True,True,32.00849795341492
FB_BM_030,,,True,True,31.653470516204834
FB_BM_031,,,True,True,32.41598105430603
FB_BM_032,,,True,True,31.858146905899048
FB_BM_033,,,True,True,32.1152126789093
FB_BM_034,,,True,True,31.760473251342773
FB_BM_035,,,True,True,31.87349534034729
FB_BM_036,,,True,True,32.31949043273926
FB_BM_037,,,True,True,31.592402935028076
FB_BM_038,,,True,True,31.885963678359985
FB_BM_039,,,True,True,31.593722581863403
FB_BM_040,,,True,True,31.530833959579468
FB_BM_041,,,True,True,31.52948236465454
FB_BM_042,,,True,True,31.98516845703125
FB_BM_043,,,True,True,31.89858627319336
FB_BM_044,,,True,True,31.83537983894348
FB_BM_045,,,True,True,32.147523164749146
FB_BM_046,,,True,True,31.850240468978882
FB_BM_047,,,True,True,31.82433795928955
FB_BM_048,,,True,True,31.715846300125122
FB_BM_049,,,True,True,31.980896711349487
