id,pred,gt,correct,invalid,elapsed
FB_SP_000,,4,False,True,32.64948606491089
FB_SP_001,,1,False,True,32.56354784965515
FB_SP_002,,2,False,True,31.948570251464844
FB_SP_003,,1,False,True,31.91821837425232
FB_SP_004,,1,False,True,31.851781606674194
FB_SP_005,,2,False,True,31.60031533241272
FB_SP_006,,1,False,True,31.58223295211792
FB_SP_007,,1,False,True,32.23579716682434
FB_SP_008,,2,False,True,31.930383443832397
FB_SP_009,,2,False,True,32.917481660842896
FB_SP_010,,1,False,True,31.592029333114624
FB_SP_011,,2,False,True,31.832935333251953
FB_SP_012,,2,False,True,31.67791724205017
FB_SP_013,,2,False,True,32.08681869506836
FB_SP_014,,1,False,True,31.906611442565918
FB_SP_015,,3,False,True,31.943869829177856
FB_SP_016,,1,False,True,31.860992908477783
FB_SP_017,,1,False,True,32.832430362701416
FB_SP_018,,2,False,True,32.01784944534302
FB_SP_019,,1,False,True,31.934213399887085
FB_SP_020,,1,False,True,31.889756202697754
FB_SP_021,,1,False,True,31.94027066230774
FB_SP_022,,1,False,True,31.942698001861572
FB_SP_023,,2,False,True,32.483376026153564
FB_SP_024,,1,False,True,33.09118580818176
FB_SP_025,,1,False,True,32.41150736808777
FB_SP_026,,2,False,True,32.81201505661011
FB_SP_027,,3,False,True,32.15812397003174
FB_SP_028,,5,False,True,31.519107341766357
FB_SP_029,,2,False,True,32.04203915596008
FB_SP_030,,1,False,True,32.129404067993164
FB_SP_031,,2,False,True,32.179548501968384
FB_SP_032,,3,False,True,31.365054607391357
FB_SP_033,,1,False,True,31.692972421646118
FB_SP_034,,2,False,True,40.67738652229309
FB_SP_035,,1,False,True,32.03619909286499
FB_SP_036,,1,False,True,31.498379230499268
FB_SP_037,,3,False,True,31.700796842575073
FB_SP_038,,2,False,True,32.16742134094238
FB_SP_039,,1,False,True,32.63175630569458
FB_SP_040,,1,False,True,31.932937145233154
FB_SP_041,,2,False,True,31.567411422729492
FB_SP_042,,1,False,True,31.698740482330322
FB_SP_043,,3,False,True,32.13977074623108
FB_SP_044,,2,False,True,33.357927322387695
FB_SP_045,,4,False,True,31.36583375930786
FB_SP_046,,1,False,True,31.648422718048096
FB_SP_047,,1,False,True,31.99655270576477
FB_SP_048,,2,False,True,31.73123860359192
FB_SP_049,,1,False,True,31.80212712287903
