id,pred,gt,correct,invalid,elapsed
FB_SP_000,,4,False,True,33.702975034713745
FB_SP_001,,1,False,True,33.026601791381836
FB_SP_002,,2,False,True,32.370949268341064
FB_SP_003,,1,False,True,31.8994300365448
FB_SP_004,,1,False,True,31.753891468048096
FB_SP_005,,2,False,True,31.917574644088745
FB_SP_006,,1,False,True,33.3080677986145
FB_SP_007,,1,False,True,32.71526527404785
FB_SP_008,,2,False,True,32.18405079841614
FB_SP_009,,2,False,True,32.25040602684021
FB_SP_010,,1,False,True,32.21240234375
FB_SP_011,,2,False,True,31.910996198654175
FB_SP_012,,2,False,True,32.44605302810669
FB_SP_013,,2,False,True,31.619637489318848
FB_SP_014,,1,False,True,32.473729848861694
FB_SP_015,,3,False,True,32.09526181221008
FB_SP_016,,1,False,True,31.87878179550171
FB_SP_017,,1,False,True,32.190614461898804
FB_SP_018,,2,False,True,32.196683168411255
FB_SP_019,,1,False,True,32.031084299087524
FB_SP_020,,1,False,True,32.14696192741394
FB_SP_021,,1,False,True,32.176092863082886
FB_SP_022,,1,False,True,32.02330446243286
FB_SP_023,,2,False,True,32.612818002700806
FB_SP_024,,1,False,True,32.75989294052124
FB_SP_025,,1,False,True,31.839004516601562
FB_SP_026,,2,False,True,32.46632146835327
FB_SP_027,,3,False,True,32.07872295379639
FB_SP_028,,5,False,True,31.943227291107178
FB_SP_029,,2,False,True,33.27541637420654
FB_SP_030,,1,False,True,32.193047761917114
FB_SP_031,,2,False,True,31.95505666732788
FB_SP_032,,3,False,True,32.003620624542236
FB_SP_033,,1,False,True,31.716031312942505
FB_SP_034,,2,False,True,31.736599683761597
FB_SP_035,,1,False,True,31.822396755218506
FB_SP_036,,1,False,True,32.044018268585205
FB_SP_037,,3,False,True,31.812954902648926
FB_SP_038,,2,False,True,31.92403244972229
FB_SP_039,,1,False,True,32.3286509513855
FB_SP_040,,1,False,True,32.509406089782715
FB_SP_041,,2,False,True,32.23404669761658
FB_SP_042,,1,False,True,31.83616852760315
FB_SP_043,,3,False,True,32.25651025772095
FB_SP_044,,2,False,True,32.48992466926575
FB_SP_045,,4,False,True,31.670674800872803
FB_SP_046,,1,False,True,31.463568687438965
FB_SP_047,,1,False,True,31.945210456848145
FB_SP_048,,2,False,True,31.563558101654053
FB_SP_049,,1,False,True,33.12540245056152
