id,pred,gt,correct,invalid,elapsed
FB_BM_000,1737,,False,False,9.832864046096802
FB_BM_001,5,,False,False,23.949403285980225
FB_BM_002,2699,,False,False,8.714245796203613
FB_BM_003,14,,False,False,15.575466394424438
FB_BM_004,8,,False,False,13.06855058670044
FB_BM_005,5,,False,False,10.386813402175903
FB_BM_006,7,,False,False,13.65901255607605
FB_BM_007,10,,False,False,15.08089566230774
FB_BM_008,8,,False,False,14.784832000732422
FB_BM_009,2,,False,False,7.640772342681885
FB_BM_010,9,,False,False,17.238311529159546
FB_BM_011,5,,False,False,11.488712787628174
FB_BM_012,9,,False,False,12.576874256134033
FB_BM_013,6,,False,False,11.937623500823975
FB_BM_014,6,,False,False,52.610050439834595
FB_BM_015,8,,False,False,12.068464756011963
FB_BM_016,4,,False,False,8.557357549667358
FB_BM_017,5,,False,False,9.700375318527222
FB_BM_018,8,,False,False,15.94663119316101
FB_BM_019,15,,False,False,21.15248465538025
FB_BM_020,4,,False,False,9.88183307647705
FB_BM_021,9,,False,False,15.481489896774292
FB_BM_022,4,,False,False,8.904796600341797
FB_BM_023,4,,False,False,9.026181697845459
FB_BM_024,14,,False,False,16.059720039367676
FB_BM_025,8,,False,False,8.447219133377075
FB_BM_026,9,,False,False,16.66138219833374
FB_BM_027,9,,False,False,13.138235330581665
FB_BM_028,5,,False,False,12.88599181175232
FB_BM_029,4,,False,False,10.767377376556396
FB_BM_030,5,,False,False,9.451700210571289
FB_BM_031,8,,False,False,12.124202013015747
FB_BM_032,5,,False,False,10.634450197219849
FB_BM_033,7,,False,False,15.13068675994873
FB_BM_034,3,,False,False,9.332407474517822
FB_BM_035,6,,False,False,11.411359548568726
FB_BM_036,5,,False,False,11.386287212371826
FB_BM_037,7,,False,False,12.068899631500244
FB_BM_038,8,,False,False,15.31476902961731
FB_BM_039,7,,False,False,11.29686427116394
FB_BM_040,9,,False,False,14.577441453933716
FB_BM_041,6,,False,False,12.13554334640503
FB_BM_042,9,,False,False,16.72419261932373
FB_BM_043,10,,False,False,15.352388858795166
FB_BM_044,6,,False,False,11.685797214508057
FB_BM_045,5,,False,False,11.012451410293579
FB_BM_046,7,,False,False,11.812708139419556
FB_BM_047,7,,False,False,12.726532220840454
FB_BM_048,4,,False,False,9.266462087631226
FB_BM_049,9,,False,False,15.839966058731079
